review_id,customer_id,product_id,rating,review_text,date_review,sentiment
REV00957,CUS02169,PRD015,4,"Excellent produit, livraison rapide !",2023-11-17,positif
REV00958,CUS01602,PRD024,5,Je suis ravi de cet achat.,2023-02-03,positif
REV00959,CUS02914,PRD010,3,"Produit moyen, attendais mieux.",2024-01-19,neutre
REV00960,CUS00088,PRD030,4,"Excellent produit, livraison rapide !",2022-06-19,positif
REV00961,CUS02205,PRD001,4,"Tres satisfait, qualite au rendez-vous.",2022-03-05,positif
REV00962,CUS01045,PRD027,5,Tres bonne experience d'achat.,2022-04-27,positif
REV00963,CUS01209,PRD004,5,"Tres satisfait, qualite au rendez-vous.",2023-02-10,positif
REV00964,CUS01896,PRD013,5,"Excellent produit, livraison rapide !",2022-01-19,positif
REV00965,CUS02792,PRD007,3,Conforme mais delai un peu long.,2023-03-16,neutre
REV00966,CUS00409,PRD011,3,Rien d'exceptionnel pour ce prix.,2022-12-09,neutre
REV00967,CUS01002,PRD011,5,"Produit fantastique, rapport qualite-prix excellent.",2024-07-09,positif
REV00968,CUS01764,PRD025,4,"Super produit, je recommande vivement.",2022-03-22,positif
REV00969,CUS01499,PRD029,2,"Produit defectueux, retour complique.",2023-11-13,negatif
REV00970,CUS01197,PRD006,5,"Excellent produit, livraison rapide !",2024-01-19,positif
REV00971,CUS02776,PRD014,5,Tres bonne experience d'achat.,2023-10-07,positif
REV00972,CUS00191,PRD010,3,"Produit correct, sans plus.",2022-09-05,neutre
REV00973,CUS02864,PRD026,5,"Produit conforme, livraison soignee.",2024-01-11,positif
REV00974,CUS00878,PRD005,4,Tres bonne experience d'achat.,2023-02-07,positif
REV00975,CUS01676,PRD028,3,Conforme mais delai un peu long.,2024-05-04,neutre
REV00976,CUS00312,PRD014,5,"Parfait, correspond a la description.",2022-03-09,positif
REV00977,CUS00841,PRD007,4,"Produit conforme, livraison soignee.",2022-06-27,positif
REV00978,CUS01151,PRD016,1,Produit ne correspond pas a la description.,2022-04-28,negatif
REV00979,CUS02841,PRD010,4,"Super produit, je recommande vivement.",2024-07-05,positif
REV00980,CUS00802,PRD012,5,"Produit fantastique, rapport qualite-prix excellent.",2022-04-20,positif
REV00981,CUS01677,PRD009,3,Conforme mais delai un peu long.,2022-11-03,neutre
REV00982,CUS01624,PRD003,5,"Parfait, correspond a la description.",2022-07-26,positif
REV00983,CUS02027,PRD017,5,Je suis ravi de cet achat.,2023-02-08,positif
REV00984,CUS02268,PRD002,4,"Excellent produit, livraison rapide !",2022-07-26,positif
REV00985,CUS00118,PRD004,5,"Parfait, correspond a la description.",2022-12-23,positif
REV00986,CUS00020,PRD024,5,"Parfait, correspond a la description.",2023-09-22,positif
REV00987,CUS00227,PRD007,3,"Service standard, produit dans la moyenne.",2023-10-20,neutre
REV00988,CUS00734,PRD003,5,"Parfait, correspond a la description.",2022-06-30,positif
REV00989,CUS01927,PRD012,2,"Livraison tres en retard, emballage abime.",2024-03-05,negatif
REV00990,CUS02747,PRD026,5,"Tres satisfait, qualite au rendez-vous.",2024-02-22,positif
REV00991,CUS00049,PRD012,4,Tres bonne experience d'achat.,2024-06-29,positif
REV00992,CUS01393,PRD024,3,"Service standard, produit dans la moyenne.",2023-02-24,neutre
REV00993,CUS00305,PRD023,4,"Parfait, correspond a la description.",2023-02-11,positif
REV00994,CUS00416,PRD005,4,"Excellent produit, livraison rapide !",2022-04-19,positif
REV00995,CUS02391,PRD007,5,"Produit conforme, livraison soignee.",2023-05-26,positif
REV00996,CUS01988,PRD029,3,Rien d'exceptionnel pour ce prix.,2023-10-12,neutre
REV00997,CUS01694,PRD026,1,"Tres decu, le produit ne fonctionne pas.",2023-10-06,negatif
REV00998,CUS02443,PRD007,4,"Produit fantastique, rapport qualite-prix excellent.",2022-05-20,positif
REV00999,CUS01666,PRD016,5,"Parfait, correspond a la description.",2022-03-02,positif
REV01000,CUS02467,PRD004,4,"Produit conforme, livraison soignee.",2023-11-24,positif
REV01001,CUS00168,PRD017,3,"Service standard, produit dans la moyenne.",2024-05-13,neutre
REV01002,CUS00300,PRD016,4,"Tres satisfait, qualite au rendez-vous.",2023-05-28,positif
REV01003,CUS02679,PRD028,4,"Parfait, correspond a la description.",2024-04-05,positif
REV01004,CUS00711,PRD007,5,Tres bonne experience d'achat.,2022-07-20,positif
REV01005,CUS00686,PRD021,4,"Super produit, je recommande vivement.",2024-04-03,positif
REV01006,CUS01760,PRD005,3,"Produit moyen, attendais mieux.",2023-02-14,neutre
REV01007,CUS01629,PRD009,5,"Produit fantastique, rapport qualite-prix excellent.",2023-07-14,positif
REV01008,CUS01161,PRD010,5,Tres bonne experience d'achat.,2023-03-09,positif
REV01009,CUS01025,PRD008,5,Je suis ravi de cet achat.,2023-09-23,positif
REV01010,CUS02058,PRD029,5,"Produit conforme, livraison soignee.",2022-08-15,positif
REV01011,CUS00032,PRD016,4,"Tres satisfait, qualite au rendez-vous.",2022-07-28,positif
REV01012,CUS01372,PRD021,4,Tres bonne experience d'achat.,2024-06-03,positif
REV01013,CUS00996,PRD023,4,"Produit conforme, livraison soignee.",2023-04-25,positif
REV01014,CUS02740,PRD014,2,Produit ne correspond pas a la description.,2022-06-22,negatif
REV01015,CUS00980,PRD029,5,"Super produit, je recommande vivement.",2022-03-19,positif
REV01016,CUS02691,PRD016,4,Tres bonne experience d'achat.,2023-07-27,positif
REV01017,CUS02095,PRD029,3,"Produit moyen, attendais mieux.",2022-04-18,neutre
REV01018,CUS01351,PRD023,5,"Produit fantastique, rapport qualite-prix excellent.",2022-04-09,positif
REV01019,CUS00594,PRD010,3,"Service standard, produit dans la moyenne.",2023-05-03,neutre
REV01020,CUS02705,PRD022,3,Rien d'exceptionnel pour ce prix.,2023-06-26,neutre
REV01021,CUS02035,PRD010,4,"Super produit, je recommande vivement.",2024-06-26,positif
REV01022,CUS01707,PRD012,2,"Tres decu, le produit ne fonctionne pas.",2022-12-01,negatif
REV01023,CUS02497,PRD011,1,"Tres decu, le produit ne fonctionne pas.",2024-01-22,negatif
REV01024,CUS01964,PRD018,4,"Parfait, correspond a la description.",2022-10-24,positif
REV01025,CUS02728,PRD005,4,"Tres satisfait, qualite au rendez-vous.",2023-10-08,positif
REV01026,CUS02392,PRD022,4,Je suis ravi de cet achat.,2023-06-16,positif
REV01027,CUS02698,PRD010,5,"Parfait, correspond a la description.",2023-10-06,positif
REV01028,CUS02706,PRD003,4,Tres bonne experience d'achat.,2023-03-24,positif
REV01029,CUS00365,PRD028,4,"Produit fantastique, rapport qualite-prix excellent.",2023-08-13,positif
REV01030,CUS00888,PRD017,1,Produit ne correspond pas a la description.,2022-10-31,negatif
REV01031,CUS02557,PRD005,5,"Excellent produit, livraison rapide !",2023-10-21,positif
REV01032,CUS02192,PRD015,2,"Produit defectueux, retour complique.",2022-01-18,negatif
REV01033,CUS00048,PRD011,3,Rien d'exceptionnel pour ce prix.,2023-12-11,neutre
REV01034,CUS01573,PRD015,5,"Excellent produit, livraison rapide !",2024-02-05,positif
REV01035,CUS01572,PRD026,2,"Delai inacceptable, plus de 3 semaines.",2023-03-26,negatif
REV01036,CUS01947,PRD004,2,"Tres decu, le produit ne fonctionne pas.",2024-05-27,negatif
REV01037,CUS01690,PRD029,5,"Excellent produit, livraison rapide !",2022-01-31,positif
REV01038,CUS02326,PRD022,5,"Parfait, correspond a la description.",2023-11-29,positif
REV01039,CUS01382,PRD019,5,Je suis ravi de cet achat.,2022-08-04,positif
REV01040,CUS01528,PRD021,4,"Tres satisfait, qualite au rendez-vous.",2022-06-18,positif
REV01041,CUS02773,PRD019,5,"Produit fantastique, rapport qualite-prix excellent.",2022-04-21,positif
REV01042,CUS01857,PRD027,5,"Produit fantastique, rapport qualite-prix excellent.",2022-12-31,positif
REV01043,CUS02154,PRD021,5,Tres bonne experience d'achat.,2023-07-19,positif
REV01044,CUS01994,PRD008,3,"Service standard, produit dans la moyenne.",2023-07-22,neutre
REV01045,CUS01006,PRD026,5,"Produit fantastique, rapport qualite-prix excellent.",2022-11-05,positif
REV01046,CUS02005,PRD020,4,"Super produit, je recommande vivement.",2023-10-16,positif
REV01047,CUS02111,PRD028,1,"Produit defectueux, retour complique.",2022-08-30,negatif
REV01048,CUS02691,PRD015,5,Je suis ravi de cet achat.,2023-11-11,positif
REV01049,CUS00893,PRD011,4,"Tres satisfait, qualite au rendez-vous.",2022-11-12,positif
REV01050,CUS01721,PRD016,3,"Produit correct, sans plus.",2023-01-01,neutre
REV01051,CUS01447,PRD028,5,"Super produit, je recommande vivement.",2022-06-12,positif
REV01052,CUS00960,PRD009,5,"Produit fantastique, rapport qualite-prix excellent.",2022-12-30,positif
REV01053,CUS01203,PRD008,5,"Parfait, correspond a la description.",2023-11-14,positif
REV01054,CUS02870,PRD026,4,Tres bonne experience d'achat.,2023-04-29,positif
REV01055,CUS00680,PRD002,3,"Produit moyen, attendais mieux.",2024-01-10,neutre
REV01056,CUS01904,PRD029,5,"Parfait, correspond a la description.",2022-08-25,positif
REV01057,CUS02632,PRD027,4,Tres bonne experience d'achat.,2022-10-25,positif
REV01058,CUS01346,PRD004,3,Conforme mais delai un peu long.,2022-03-14,neutre
REV01059,CUS00238,PRD002,4,"Super produit, je recommande vivement.",2022-08-02,positif
REV01060,CUS01520,PRD015,5,Tres bonne experience d'achat.,2024-06-26,positif
REV01061,CUS02760,PRD030,5,Je suis ravi de cet achat.,2023-03-17,positif
REV01062,CUS00557,PRD012,4,"Parfait, correspond a la description.",2022-12-20,positif
REV01063,CUS00334,PRD022,5,Tres bonne experience d'achat.,2024-06-27,positif
REV01064,CUS01344,PRD008,4,"Excellent produit, livraison rapide !",2024-01-10,positif
REV01065,CUS02323,PRD011,5,"Excellent produit, livraison rapide !",2023-05-17,positif
REV01066,CUS02954,PRD008,5,"Produit fantastique, rapport qualite-prix excellent.",2022-03-30,positif
REV01067,CUS00482,PRD019,5,"Produit conforme, livraison soignee.",2022-12-17,positif
REV01068,CUS00303,PRD024,3,"Produit moyen, attendais mieux.",2023-08-01,neutre
REV01069,CUS01775,PRD022,2,"Livraison tres en retard, emballage abime.",2022-05-31,negatif
REV01070,CUS01474,PRD028,3,"Produit moyen, attendais mieux.",2024-01-21,neutre
REV01071,CUS01115,PRD011,1,"Mauvaise qualite, je regrette mon achat.",2023-02-11,negatif
REV01072,CUS00618,PRD014,5,"Parfait, correspond a la description.",2023-05-07,positif
REV01073,CUS01413,PRD004,4,"Excellent produit, livraison rapide !",2024-01-18,positif
REV01074,CUS01016,PRD012,4,"Tres satisfait, qualite au rendez-vous.",2023-12-11,positif
REV01075,CUS00425,PRD026,5,"Super produit, je recommande vivement.",2022-02-01,positif
REV01076,CUS01390,PRD004,5,Je suis ravi de cet achat.,2023-10-06,positif
REV01077,CUS00988,PRD027,4,Tres bonne experience d'achat.,2023-02-08,positif
REV01078,CUS02680,PRD016,3,"Produit moyen, attendais mieux.",2023-12-18,neutre
REV01079,CUS02678,PRD027,5,Tres bonne experience d'achat.,2024-07-17,positif
REV01080,CUS02923,PRD009,5,"Produit fantastique, rapport qualite-prix excellent.",2023-07-13,positif
REV01081,CUS01492,PRD006,5,"Produit fantastique, rapport qualite-prix excellent.",2023-11-12,positif
REV01082,CUS02362,PRD018,3,Conforme mais delai un peu long.,2024-02-05,neutre
REV01083,CUS02985,PRD014,4,"Excellent produit, livraison rapide !",2022-01-19,positif
REV01084,CUS02399,PRD008,5,Je suis ravi de cet achat.,2023-09-13,positif
REV01085,CUS01530,PRD024,3,"Produit correct, sans plus.",2023-03-16,neutre
REV01086,CUS00797,PRD011,5,"Tres satisfait, qualite au rendez-vous.",2024-04-21,positif
REV01087,CUS00183,PRD019,5,"Excellent produit, livraison rapide !",2022-10-11,positif
REV01088,CUS01682,PRD023,5,"Tres satisfait, qualite au rendez-vous.",2022-04-16,positif
REV01089,CUS02708,PRD010,2,"Produit defectueux, retour complique.",2022-11-16,negatif
REV01090,CUS00178,PRD012,5,Je suis ravi de cet achat.,2022-05-26,positif
REV01091,CUS02416,PRD017,5,"Parfait, correspond a la description.",2022-11-10,positif
REV01092,CUS00838,PRD007,5,Je suis ravi de cet achat.,2023-09-18,positif
REV01093,CUS00278,PRD020,5,"Tres satisfait, qualite au rendez-vous.",2022-05-22,positif
REV01094,CUS00088,PRD013,1,"Tres decu, le produit ne fonctionne pas.",2024-03-26,negatif
REV01095,CUS02517,PRD002,5,"Produit conforme, livraison soignee.",2023-02-11,positif
REV01096,CUS01802,PRD015,5,"Produit fantastique, rapport qualite-prix excellent.",2023-04-06,positif
REV01097,CUS00176,PRD017,5,"Parfait, correspond a la description.",2023-05-04,positif
REV01098,CUS01879,PRD029,3,"Produit moyen, attendais mieux.",2023-12-26,neutre
REV01099,CUS02297,PRD006,4,"Excellent produit, livraison rapide !",2022-05-22,positif
REV01100,CUS02462,PRD001,1,Qualite tres inferieure aux photos.,2022-05-06,negatif
REV01101,CUS02664,PRD030,4,"Excellent produit, livraison rapide !",2023-08-21,positif
REV01102,CUS00748,PRD024,4,"Super produit, je recommande vivement.",2024-04-16,positif
REV01103,CUS02781,PRD023,3,Conforme mais delai un peu long.,2022-06-23,neutre
REV01104,CUS00942,PRD026,5,Tres bonne experience d'achat.,2023-11-18,positif
REV01105,CUS01630,PRD024,4,Je suis ravi de cet achat.,2022-07-08,positif
REV01106,CUS01890,PRD025,4,"Super produit, je recommande vivement.",2023-08-30,positif
REV01107,CUS02921,PRD005,5,"Super produit, je recommande vivement.",2023-01-06,positif
REV01108,CUS01755,PRD017,4,Tres bonne experience d'achat.,2023-05-24,positif
REV01109,CUS02495,PRD005,4,"Produit conforme, livraison soignee.",2022-03-12,positif
REV01110,CUS02393,PRD014,5,Je suis ravi de cet achat.,2024-04-22,positif
REV01111,CUS01404,PRD001,4,"Produit conforme, livraison soignee.",2023-04-17,positif
REV01112,CUS00843,PRD026,4,"Parfait, correspond a la description.",2023-11-19,positif
REV01113,CUS00273,PRD021,1,"Produit defectueux, retour complique.",2024-06-06,negatif
REV01114,CUS01061,PRD025,5,"Produit fantastique, rapport qualite-prix excellent.",2022-07-19,positif
REV01115,CUS01412,PRD002,5,"Produit conforme, livraison soignee.",2022-08-22,positif
REV01116,CUS00477,PRD006,5,"Produit fantastique, rapport qualite-prix excellent.",2023-09-19,positif
REV01117,CUS02393,PRD024,4,"Super produit, je recommande vivement.",2023-07-15,positif
REV01118,CUS02457,PRD011,5,"Excellent produit, livraison rapide !",2022-10-08,positif
REV01119,CUS01602,PRD017,3,"Service standard, produit dans la moyenne.",2024-03-05,neutre
REV01120,CUS02809,PRD014,5,"Produit fantastique, rapport qualite-prix excellent.",2024-03-06,positif
REV01121,CUS02077,PRD028,4,Je suis ravi de cet achat.,2023-12-19,positif
REV01122,CUS01449,PRD024,5,"Tres satisfait, qualite au rendez-vous.",2023-04-21,positif
REV01123,CUS00410,PRD026,5,"Tres satisfait, qualite au rendez-vous.",2022-12-13,positif
REV01124,CUS01030,PRD007,4,"Tres satisfait, qualite au rendez-vous.",2022-12-20,positif
REV01125,CUS01464,PRD025,4,"Produit conforme, livraison soignee.",2024-06-25,positif
REV01126,CUS01471,PRD022,5,Je suis ravi de cet achat.,2023-06-02,positif
REV01127,CUS02482,PRD006,2,"Mauvaise qualite, je regrette mon achat.",2023-08-31,negatif
REV01128,CUS02844,PRD015,5,"Excellent produit, livraison rapide !",2022-02-16,positif
REV01129,CUS00497,PRD026,5,"Excellent produit, livraison rapide !",2022-05-12,positif
REV01130,CUS01107,PRD004,3,Rien d'exceptionnel pour ce prix.,2022-01-26,neutre
REV01131,CUS00058,PRD026,4,"Tres satisfait, qualite au rendez-vous.",2023-12-29,positif
REV01132,CUS02830,PRD014,4,Je suis ravi de cet achat.,2023-11-08,positif
REV01133,CUS00696,PRD006,4,"Parfait, correspond a la description.",2022-10-29,positif
REV01134,CUS01150,PRD030,4,"Produit conforme, livraison soignee.",2022-03-27,positif
REV01135,CUS01742,PRD005,5,"Tres satisfait, qualite au rendez-vous.",2022-12-04,positif
REV01136,CUS02173,PRD021,4,"Excellent produit, livraison rapide !",2023-11-21,positif
REV01137,CUS01453,PRD009,2,"Produit defectueux, retour complique.",2023-01-19,negatif
REV01138,CUS00645,PRD029,5,"Parfait, correspond a la description.",2023-08-17,positif
REV01139,CUS01897,PRD005,5,"Excellent produit, livraison rapide !",2022-12-11,positif
REV01140,CUS02021,PRD002,5,"Tres satisfait, qualite au rendez-vous.",2022-06-04,positif
REV01141,CUS01426,PRD030,4,"Parfait, correspond a la description.",2024-06-26,positif
REV01142,CUS01953,PRD008,5,Je suis ravi de cet achat.,2023-12-13,positif
REV01143,CUS02716,PRD022,1,"Produit defectueux, retour complique.",2023-12-17,negatif
REV01144,CUS00770,PRD003,1,"Tres decu, le produit ne fonctionne pas.",2023-07-10,negatif
REV01145,CUS01173,PRD025,4,"Excellent produit, livraison rapide !",2023-08-29,positif
REV01146,CUS02070,PRD017,2,Produit ne correspond pas a la description.,2023-11-23,negatif
REV01147,CUS02618,PRD003,3,"Produit correct, sans plus.",2024-04-11,neutre
REV01148,CUS02167,PRD017,5,"Produit conforme, livraison soignee.",2024-02-17,positif
REV01149,CUS01651,PRD025,1,"Mauvaise qualite, je regrette mon achat.",2022-01-21,negatif
REV01150,CUS01254,PRD012,5,"Excellent produit, livraison rapide !",2023-12-14,positif
REV01151,CUS00633,PRD023,5,"Tres satisfait, qualite au rendez-vous.",2022-05-02,positif
REV01152,CUS02520,PRD016,5,Je suis ravi de cet achat.,2023-04-03,positif
REV01153,CUS02324,PRD021,4,"Tres satisfait, qualite au rendez-vous.",2023-12-20,positif
REV01154,CUS00453,PRD030,3,"Produit correct, sans plus.",2023-05-31,neutre
REV01155,CUS01409,PRD024,5,"Produit conforme, livraison soignee.",2024-02-12,positif
REV01156,CUS00661,PRD019,3,"Service standard, produit dans la moyenne.",2023-09-06,neutre
REV01157,CUS00555,PRD009,4,"Produit fantastique, rapport qualite-prix excellent.",2023-07-11,positif
REV01158,CUS02692,PRD003,4,"Produit conforme, livraison soignee.",2023-07-29,positif
REV01159,CUS01716,PRD004,4,Je suis ravi de cet achat.,2022-09-09,positif
REV01160,CUS02211,PRD023,1,"Mauvaise qualite, je regrette mon achat.",2024-01-06,negatif
REV01161,CUS01516,PRD005,3,"Service standard, produit dans la moyenne.",2022-06-21,neutre
REV01162,CUS02060,PRD005,2,"Produit defectueux, retour complique.",2024-03-26,negatif
REV01163,CUS01763,PRD021,4,"Parfait, correspond a la description.",2023-05-23,positif
REV01164,CUS01637,PRD029,3,"Produit moyen, attendais mieux.",2023-06-09,neutre
REV01165,CUS01723,PRD030,4,"Produit conforme, livraison soignee.",2023-04-27,positif
REV01166,CUS01123,PRD024,5,"Tres satisfait, qualite au rendez-vous.",2023-03-07,positif
REV01167,CUS02018,PRD017,4,"Produit conforme, livraison soignee.",2024-02-14,positif
REV01168,CUS00889,PRD029,4,"Tres satisfait, qualite au rendez-vous.",2022-11-08,positif
REV01169,CUS00116,PRD011,5,"Produit fantastique, rapport qualite-prix excellent.",2022-12-25,positif
REV01170,CUS01251,PRD013,5,"Excellent produit, livraison rapide !",2022-06-27,positif
REV01171,CUS02703,PRD013,5,"Parfait, correspond a la description.",2023-01-07,positif
REV01172,CUS01576,PRD027,2,"Delai inacceptable, plus de 3 semaines.",2023-03-21,negatif
REV01173,CUS02774,PRD030,5,Tres bonne experience d'achat.,2024-03-12,positif
REV01174,CUS01350,PRD018,5,"Produit conforme, livraison soignee.",2023-08-07,positif
REV01175,CUS02247,PRD020,4,Je suis ravi de cet achat.,2023-02-18,positif
